text,review_index,text_processed
Creo que un hotel como este debe de cercar la piscina o vaciarla por completo y retirar las tumbonas de alrededor que invitan a los clientes a su uso,860,creo debe cercar piscina vaciarla completo retirar tumbonas alrededor invitan clientes uso
REGULAR-MAL,861,regular mal
He estado este fin de semana y no me ha gustado nada,861,fin semana no gustado nada
"No estoy acostumbrado a ir a hoteles de 4 estrellas, pero la calidad es muy similar a un 3 estrellas",861,no acostumbrado ir hoteles 4 estrellas calidad similar 3 estrellas
"El buffet-almuerzo-cena muy mal, poca variedad y mala calidad",861,buffet almuerzo cena mal poca variedad mala calidad
"No se ve elaboracion de ningun tipo, principalmente frituras",861,no ve elaboracion ningun tipo principalmente frituras
"Los postres con buena presentacion, pero insipidos a mas no poder",861,postres buena presentacion insipidos no poder
LLegue a las 11,861,llegue 11
30 de la mañana y pedi una cuna para mi hija y despues de 3 peticiones mas consegui que me la colocaran en la habitacion a las 23,861,30 manana pedi cuna hija despues 3 peticiones consegui colocaran habitacion 23
00,861,00
"Pedi hielo para subir a la habitacion y resulta que no tienen para las habitaciones, si os lo iba a pagar!!! Las vistas de la habitacion hacia un monton de pinos que habia en la entrada",861,pedi hielo subir habitacion resulta no habitaciones iba pagar vistas habitacion hacia monton pinos entrada
Y la conexion a internet a 4 euros/hora,861,conexion internet 4 euros hora
yo pensaba que despues del cablijazo de 250 euros la noxe iba a tener otro trato,861,pensaba despues cablijazo 250 euros noxe iba tener trato
Pesimo todo incluido,862,pesimo incluido
Intentan no darte garage en T:I que es gratis diciendo que esta lleno (mentira),862,intentan no darte garage gratis diciendo lleno mentira
No dan botellas de agua sino vasitos que se va evaporando mientras te desplazas,862,no dan botellas agua sino vasitos va evaporando mientras desplazas
T,862,t
I refrescos de maquina y frutos secos dos cucharaditas en un vaso,862,i refrescos maquina frutos secos dos cucharaditas vaso
Ni patatas ni helados solo frutos secos como en los zoologicos,862,patatas helados solo frutos secos zoologicos
De 17 a 19 bimbo de mortadela del desayuno con bizcocho duro y bebidas eso es todo el todo incluido,862,17 19 bimbo mortadela desayuno bizcocho duro bebidas incluido
"Descoordinacion entre recepcion y empleados, colas para comer y un cuarto de hora antes de terminar las comidas las recogen",862,descoordinacion recepcion empleados colas comer cuarto hora terminar comidas recogen
En vez de estar tranquilo te estresas mas con las prisas,862,vez tranquilo estresas prisas
El espectaculo de lunes a viernes pesimo,862,espectaculo lunes viernes pesimo
Piscina bien agua salada pero cuidado con el gresite ya que hay zonas rotas y corta,862,piscina bien agua salada cuidado gresite zonas rotas corta
El socorrista termina su horario a las 19:00 el resto del tiempo supuestamente la piscina debe estar vacia o bajo tu responsabilidad(hay que ahorrar),862,socorrista termina horario 1900 resto tiempo supuestamente piscina debe vacia bajo responsabilidadhay ahorrar
Mejor gastarse un poco mas y elegir otro hotel con mas calidad,862,mejor gastarse elegir calidad
no es del todo agradable,863,no agradable
llegamos el primer dia y por pocas si podemos abrir la puerta y por la noche al irnos a dormir el apartamento parecia un zoologico cucarachas por todos lados los niños asustados sin poder dormirse y llmas y te dicen que hasta el dia siguiente no hay nada que arrascar menos mal que insisti y me cambiaron de apartamento no tenia nada que ver con el que me habian dado al principio la piscina muy buena fenomenal eso del bar nada aquello esta mas chapado que vamos en fin hay que pensarselo despues de haber estado alli y otra cosa un aire acondicionado mas bueno o mas malo no vendria nada mal calor a tope durante el dia,863,llegamos primer dia pocas podemos abrir puerta noche irnos dormir apartamento parecia zoologico cucarachas lados ninos asustados sin poder dormirse llmas dicen dia siguiente no nada arrascar menos mal insisti cambiaron apartamento no nada ver dado principio piscina buena fenomenal bar nada aquello chapado vamos fin pensarselo despues haber alli cosa aire acondicionado bueno malo no vendria nada mal calor tope dia
Precio-calidad proporcional,864,precio calidad proporcional
Quien crea que pagando barato va a tener un servicio 5 estrellas está muy equivocado,864,crea pagando barato va tener servicio 5 estrellas equivocado
Hay que estar claro en donde se está metiendo,864,claro metiendo
"No estaba tan sucio como lo que dicen algunos comentarios, el nuestro estaba bastante limpio",864,no tan sucio dicen comentarios bastante limpio
"El bar deja mucho que desear, no recomiendo por nada del mundo comer alli",864,bar deja desear no recomiendo nada mundo comer alli
Las piscinas están bastante bien,864,piscinas bastante bien
Recomiendo llevar ventiladores si vais en verano,864,recomiendo llevar ventiladores vais verano
No hay a quien recurrir durante la noche y casi todas las noches había escándalos en los apartamentos o en la piscina,864,no recurrir noche casi todas noches escandalos apartamentos piscina
"Una noche había unos borrachos haciéndo escándalo en la piscina a las 3:30 de la madrugada y en otra ocasión alguien tuvo que salir de madrugada a montarles un follón a unos que no dejaban de dar voces, cantar y gritar como energúmenos",864,noche borrachos haciendo escandalo piscina 330 madrugada ocasion alguien salir madrugada montarles follon no dejaban dar voces cantar gritar energumenos
"Allí la fama de gritones, escandalosos y palurdos que tenemos quedó una vez más plasmada de manera vergonzozamente patética",864,alli fama gritones escandalosos palurdos quedo vez plasmada manera vergonzozamente patetica
"El día que nos ibamos, había un tío taladrando y otro con una motosierra cortando los arbustos, a las 9 de la mañana!!! Obviamente a esta gente les importa muy poco el trato a los clientes",864,dia ibamos tio taladrando motosierra cortando arbustos 9 manana obviamente gente importa trato clientes
"Así que si quiere pagar poco, ya sabe a qué atenerse",864,asi quiere pagar sabe atenerse
"Desde luego no es un hotel, son apartamentos sin más",865,luego no apartamentos sin
"Playa 800 mtsZona de Bares y Ambiente 650 mts la más cercanaNo tienen aire acondicionado, durante el día no hay quien pare dentro",865,playa 800 mtszona bares ambiente 650 mts cercanano aire acondicionado dia no pare dentro
"El restaurante no existe, es un bar, no es Buffet",865,restaurante no existe bar no buffet
"La Pension (Completa o media) se limita a lo que la cocinera tenga de sobra en ese momento, sin opcion de elegir, por ejemplo la carne con tomate que tiene para las tapas",865,pension completa media limita cocinera sobra momento sin opcion elegir ejemplo carne tomate tapas
"Limpieza y cambio de toallas cada cuatro días, y a 1000 por hora, y de vez en cuando se veía alguna que otra cucaracha, eso si, dentro del apartamento no",865,limpieza cambio toallas cada cuatro dias 1000 hora vez veia alguna cucaracha dentro apartamento no
no es del todo agradable,866,no agradable
llegamos el primer dia y por pocas si podemos abrir la puerta y por la noche al irnos a dormir el apartamento parecia un zoologico cucarachas por todos lados los niños asustados sin poder dormirse y llmas y te dicen que hasta el dia siguiente no hay nada que arrascar menos mal que insisti y me cambiaron de apartamento no tenia nada que ver con el que me habian dado al principio la piscina muy buena fenomenal eso del bar nada aquello esta mas chapado que vamos en fin hay que pensarselo despues de haber estado alli y otra cosa un aire acondicionado mas bueno o mas malo no vendria nada mal calor a tope durante el dia,866,llegamos primer dia pocas podemos abrir puerta noche irnos dormir apartamento parecia zoologico cucarachas lados ninos asustados sin poder dormirse llmas dicen dia siguiente no nada arrascar menos mal insisti cambiaron apartamento no nada ver dado principio piscina buena fenomenal bar nada aquello chapado vamos fin pensarselo despues haber alli cosa aire acondicionado bueno malo no vendria nada mal calor tope dia
pesimo restaurante,867,pesimo restaurante
"Hola he estado un par de dias en este hotel, la habitacion es de las nuevas y está bastante bien, el spa tambien esta bien",867,hola par dias habitacion nuevas bastante bien spa bien
En cuanto al restaurante os digo que el servicio de camareros es pesimo y la comida poca y cara,867,cuanto restaurante digo servicio camareros pesimo comida poca cara
"Nosotros pedimos una botella de vino y el camarero nos enseño la botella y cuando nos la trajo abierta era otra, tienen muy poca verguenza",867,pedimos botella vino camarero enseno botella trajo abierta poca verguenza
Por lo que os recomiendo el hotel para 1 sola noche por gusto de usar el spa pero en ubeda y baeza hay mejores sitios,867,recomiendo 1 sola noche gusto usar spa ubeda baeza mejores sitios
Un saludo,867,saludo
Decepción,868,decepcion
Lo primero decir que al reservar este hotel no las tenía todas conmigo y mis sospechas se confirmaron,868,primero decir reservar no todas conmigo sospechas confirmaron
"¿Cómo es posible que un hotel que esta bastante lejos del centro, que tiene unas habitaciones pequeñas, que no tiene zonas comunes, un desayuno bueno pero escaso y que además no es nada barato este supuestamente en el segundo puesto de la lista en tripadvisor? No doy crédito, sinceramente",868,posible bastante lejos centro unas habitaciones pequenas no zonas comunes desayuno bueno escaso ademas no nada barato supuestamente segundo puesto lista tripadvisor no doy credito sinceramente
A mi personalmente me parece una tomadura de pelo,868,personalmente parece tomadura pelo
Viajo bastante y creo que se distinguir un buen hotel de otro que no lo es y este desde luego es de los últimos,868,viajo bastante creo distinguir buen no luego ultimos
"Hay bastante buena intención por agradar por parte de la propietaria, pero eso no puede suplir todo lo demás",868,bastante buena intencion agradar parte propietaria no puede suplir demas
Es uno de los hoteles con peor relación calidad preció de todos los que he estado,868,hoteles peor relacion calidad precio
"Un servicio pobre, no faltan, pero buena ubicación",869,servicio pobre no faltan buena ubicacion
"La cama era incómoda y vieja, las toallas igual de viejas y con olor de humedad",869,cama incomoda vieja toallas igual viejas olor humedad
"De las 3 personas que conocimos en recepción, 2 eran muy antipáticas",869,3 personas conocimos recepcion 2 antipaticas
No recomendable,869,no recomendable
No saben lo que es la insonoridad en las habitaciones,869,no saben insonoridad habitaciones
OPINIÓN DE ESTANCIA RECIENTE,870,opinion estancia reciente
Acabamos de llegar de este hotel y la verdad es que deja bastante que desear,870,acabamos llegar verdad deja bastante desear
