text,review_index,text_processed
"Nos llaman para comunicarnos que hubo un problema con la reserva y nos van a asignar la suite que tienen, cuando llegamos resulta que nos dan la que nos corresponde, cuando preguntamos nos dicen que al final esa es la que nos toca que si no nos llamaron para decirnoslo, sin una disculpa ni tan siquiera y con cierta prepotencia ""esa es la que os corresponde"" desaconsejable",1_1339,llaman comunicarnos problema reserva van asignar suite llegamos resulta dan corresponde preguntamos dicen final toca no llamaron decirnoslo sin disculpa tan siquiera cierta prepotencia corresponde desaconsejable
Decepcionante,1_1340,decepcionante
"Muy decepcionante, caro y decepcionante",1_1340,decepcionante caro decepcionante
La habitación era pequeña y en todas partes se podía hacer con una buena limpieza,1_1340,habitacion pequena todas partes podia hacer buena limpieza
La piscina no estaba en uso y estaba llena de hojas,1_1340,piscina no uso llena hojas
"Más adecuado para el viajero maduro, ya que no es para nada amigable para los niños",1_1340,adecuado viajero maduro no nada amigable ninos
decepcionante,1_1341,decepcionante
El hotel ha estado cerrado mucho tiempo y da la impresion que lo han abierto sin contar con las condiciones necesarias,1_1341,cerrado tiempo da impresion abierto sin contar condiciones necesarias
"En recepcion solo se ocuparon del check in y posteriormente la cierran, no queda nadie al que solicitar algun servicio",1_1341,recepcion solo ocuparon check in posteriormente cierran no queda nadie solicitar algun servicio
No dispone de bar ni cafeteria y el minibar esta vacio,1_1341,no dispone bar cafeteria minibar vacio
No se puede conseguir ni una botella de agua,1_1341,no puede conseguir botella agua
"No nos hicieron la habitacion, el desayuno muy escaso y mal servido",1_1341,no hicieron habitacion desayuno escaso mal servido
Luces apagadas al llegar por la noche,1_1341,luces apagadas llegar noche
Todo esto despues de pagar 120 euros la noche,1_1341,despues pagar 120 euros noche
decepcionante,1_1342,decepcionante
El hotel ha estado cerrado mucho tiempo y da la impresion que lo han abierto sin contar con las condiciones necesarias,1_1342,cerrado tiempo da impresion abierto sin contar condiciones necesarias
"En recepcion solo se ocuparon del check in y posteriormente la cierran, no queda nadie al que solicitar algun servicio",1_1342,recepcion solo ocuparon check in posteriormente cierran no queda nadie solicitar algun servicio
No dispone de bar ni cafeteria y el minibar esta vacio,1_1342,no dispone bar cafeteria minibar vacio
No se puede conseguir ni una botella de agua,1_1342,no puede conseguir botella agua
"No nos hicieron la habitacion, el desayuno muy escaso y mal servido",1_1342,no hicieron habitacion desayuno escaso mal servido
Luces apagadas al llegar por la noche,1_1342,luces apagadas llegar noche
Todo esto despues de pagar 120 euros la noche,1_1342,despues pagar 120 euros noche
FATAL,1_1343,fatal
No llevar ni 24 horas y tenerte que marchar,1_1343,no llevar 24 horas tenerte marchar
"sábanas sucias, la tele no funciona, la habitación sucia",1_1343,sabanas sucias tele no funciona habitacion sucia
"Es una pena por el sitio en el que se encuentra situado,  ya que es muy buena zona",1_1343,pena sitio encuentra situado buena zona
"Hace muchísima calor en las habitaciones, no entra el aire debido a tener muros delantes, de otras viviendas",1_1343,hace muchisima calor habitaciones no entra aire debido tener muros delantes viviendas
"No tienen aire acondicionado,  ponen un ventilador",1_1343,no aire acondicionado ponen ventilador
"Las habitaciones tienen húmedad, y huelen mal la verdad",1_1343,habitaciones humedad huelen mal verdad
"El trato de los empleados es bueno, menos el de ""la Dueña""",1_1343,trato empleados bueno menos duena
Es un poco seco y vacilón,1_1343,seco vacilon
Yo no lo recomiendo es una manera tonta de tirar dinero a la calle,1_1343,no recomiendo manera tonta tirar dinero calle
Y más en los tiempos en los que estamos,1_1343,tiempos
No lo aconsejo,1_1343,no aconsejo
Las imágenes de Internet con respecto a las que son dejan mucho de desear,1_1343,imagenes internet respecto dejan desear
"Venir con la Familia y encontrarte las habitaciones abiertas, por que los demás…",1_1343,venir familia encontrarte habitaciones abiertas demas
Peor imposible ,1_1344,peor imposible
He estado en albergues que por 8€ las noche ofrecían mejores condiciones que este hostal,1_1344,albergues 8 noche ofrecian mejores condiciones hostal
Carisimo para los servicios que ofrece,1_1344,carisimo servicios ofrece
"Te dicen que las habitaciones estan equipadas y prácticamente ningún dispositivo funciona: ni la TV, lámparas, el colchón y dormir en el suelo no hay diferencia",1_1344,dicen habitaciones equipadas practicamente ningun dispositivo funciona tv lamparas colchon dormir suelo no diferencia
"Lo único bueno es la zona en la que está, por lo demás con el precio de una noche te pegas una semana en un camping que te ofrece las mismas prestaciones",1_1344,unico bueno zona demas precio noche pegas semana camping ofrece mismas prestaciones
No lo recomiendo en absoluto,1_1344,no recomiendo absoluto
"PEOR  QUE  MALO,,,,,,,,,,,,MALISIMOO",1_1345,peor malomalisimoo
"He  ido mucho por la parte de huelva,  casi siempre  en hostales, y puedo decir  con la boca bien grande que  HOSTAL  EL  ALAMO  es  el  peor  hostal en el que me he  hospedado,  es la manera mas tonta  de tirar el dinero, NO VUELVO  A ESE  HOSTAL NI EQUIVOCADO",1_1345,ido parte huelva casi siempre hostales puedo decir boca bien grande hostal alamo peor hostal hospedado manera tonta tirar dinero no vuelvo hostal equivocado
"por poco me tengo que traer las sabanas  a mi casa para cambiarselas a la cama, de la  limpieza  mejor ni hablamos,  del trato  menos  todavia,  pero que cada uno es libre  de hacer lo que quiera ,  el que quiera tirar el dinero  que vaya  a  HOSTAL EL ALAMO",1_1345,traer sabanas casa cambiarselas cama limpieza mejor hablamos trato menos todavia cada libre hacer quiera quiera tirar dinero vaya hostal alamo
"Hostal El Älamo, La Antilla, Lepe",1_1346,hostal alamo antilla lepe
"Hay un hostal en La Antilla que se llama El Álamo en el que no os podéis fiar de las reservas,ni siquiera pagando la habitación de antemano, a mi me pasó el sábado pasado",1_1346,hostal antilla llama alamo no podeis fiar reservasni siquiera pagando habitacion antemano paso sabado pasado
Aunque no os lo creáis es cierto,1_1346,aunque no creais cierto
"Teniendo PAGADA la reserva me encontré a las 4 de la mañana en la calle, no me queda más que el derecho al pataleo y lo utilizo, como para fiarse de semejantes LADRONES",1_1346,pagada reserva encontre 4 manana calle no queda derecho pataleo utilizo fiarse semejantes ladrones
"Cuidado al entregar la paga y señal a este hotel, no cumplen su palabra!!!",1_1347,cuidado entregar paga senal no cumplen palabra
En el mes de julio de 2018 hicimos una reversa en Family Secrets Douro (el propietario es el mismo que Family secrets Andalucia) para una estancia de una semana en este hotel,1_1347,mes julio 2018 hicimos reversa family secrets douro propietario mismo family secrets andalucia estancia semana
"Para revervar el propietario nos obligó a pagar el 100% del coste de la estancia antes de la fecha de la llegada, y así hicimos",1_1347,revervar propietario obligo pagar 100 coste estancia fecha llegada asi hicimos
"Infelizmente, el día en el que teníamos que llegar al hotel tuvimos un imprevisto de salud que nos impidió hacer nuestras vacaciones",1_1347,infelizmente dia llegar imprevisto salud impidio hacer vacaciones
"Nos pusimos en contacto con Maria y nos dijo que no nos preocupáramos, que nuestra salud era lo primero y que buscarían una solución, todo fueron buenas palabras",1_1347,pusimos contacto maria dijo no preocuparamos salud primero buscarian solucion buenas palabras
En septiembre nos enviaron un mail diciendo que nos podían devolver la mitad del dinero que pagamos,1_1347,septiembre enviaron mail diciendo podian devolver mitad dinero pagamos
"Les dimos nuestro número de cuenta y esperamos, pero nunca hubo ingreso del dinero prometido",1_1347,dimos numero cuenta esperamos nunca ingreso dinero prometido
Desde septiembre hasta diciembre nos pusimos varias veces en contacto con Maria,1_1347,septiembre diciembre pusimos varias veces contacto maria
"Primero nos iban dando excusas de que “ya pagarían, estaban muy ocupados pero pronto recibiríamos el ingreso”, pero nunca ingresaron nada",1_1347,primero iban dando excusas pagarian ocupados pronto recibiriamos ingreso nunca ingresaron nada
"Desde hace unos meses ni siquiera responden a mis mails ni a mis llamadas, por lo que supongo que me puedo ir olvidando de MI DINERO",1_1347,hace meses siquiera responden mails llamadas supongo puedo ir olvidando dinero
"Quedáis avisados: mucho cuidado con vuestro dinero!!!! Nos ha pasado en su hotel del Duero, pero también puede pasaros en este por ser del mismo propietario",1_1347,quedais avisados cuidado dinero pasado duero puede pasaros ser mismo propietario
"No cumplen su palabra, no son de fiar",1_1347,no cumplen palabra no fiar
…,1_1347,
"Cuidado al entregar la paga y señal a este hotel, no cumplen su palabra!!!",1_1348,cuidado entregar paga senal no cumplen palabra
En el mes de julio de 2018 hicimos una reversa en Family Secrets Douro (el propietario es el mismo que Family secrets Andalucia) para una estancia de una semana en este hotel,1_1348,mes julio 2018 hicimos reversa family secrets douro propietario mismo family secrets andalucia estancia semana
"Para revervar el propietario nos obligó a pagar el 100% del coste de la estancia antes de la fecha de la llegada, y así hicimos",1_1348,revervar propietario obligo pagar 100 coste estancia fecha llegada asi hicimos
"Infelizmente, el día en el que teníamos que llegar al hotel tuvimos un imprevisto de salud que nos impidió hacer nuestras vacaciones",1_1348,infelizmente dia llegar imprevisto salud impidio hacer vacaciones
"Nos pusimos en contacto con Maria y nos dijo que no nos preocupáramos, que nuestra salud era lo primero y que buscarían una solución, todo fueron buenas palabras",1_1348,pusimos contacto maria dijo no preocuparamos salud primero buscarian solucion buenas palabras
En septiembre nos enviaron un mail diciendo que nos podían devolver la mitad del dinero que pagamos,1_1348,septiembre enviaron mail diciendo podian devolver mitad dinero pagamos
"Les dimos nuestro número de cuenta y esperamos, pero nunca hubo ingreso del dinero prometido",1_1348,dimos numero cuenta esperamos nunca ingreso dinero prometido
Desde septiembre hasta diciembre nos pusimos varias veces en contacto con Maria,1_1348,septiembre diciembre pusimos varias veces contacto maria
"Primero nos iban dando excusas de que “ya pagarían, estaban muy ocupados pero pronto recibiríamos el ingreso”, pero nunca ingresaron nada",1_1348,primero iban dando excusas pagarian ocupados pronto recibiriamos ingreso nunca ingresaron nada
"Desde hace unos meses ni siquiera responden a mis mails ni a mis llamadas, por lo que supongo que me puedo ir olvidando de MI DINERO",1_1348,hace meses siquiera responden mails llamadas supongo puedo ir olvidando dinero
"Quedáis avisados: mucho cuidado con vuestro dinero!!!! Nos ha pasado en su hotel del Duero, pero también puede pasaros en este por ser del mismo propietario",1_1348,quedais avisados cuidado dinero pasado duero puede pasaros ser mismo propietario
"No cumplen su palabra, no son de fiar",1_1348,no cumplen palabra no fiar
…,1_1348,
"Cuidado al entregar la paga y señal a este hotel, no cumplen su palabra!!!",1_1349,cuidado entregar paga senal no cumplen palabra
En el mes de julio de 2018 hicimos una reversa en Family Secrets Douro (el propietario es el mismo que Family secrets Andalucia) para una estancia de una semana en este hotel,1_1349,mes julio 2018 hicimos reversa family secrets douro propietario mismo family secrets andalucia estancia semana
"Para revervar el propietario nos obligó a pagar el 100% del coste de la estancia antes de la fecha de la llegada, y así hicimos",1_1349,revervar propietario obligo pagar 100 coste estancia fecha llegada asi hicimos
"Infelizmente, el día en el que teníamos que llegar al hotel tuvimos un imprevisto de salud que nos impidió hacer nuestras vacaciones",1_1349,infelizmente dia llegar imprevisto salud impidio hacer vacaciones
"Nos pusimos en contacto con Maria y nos dijo que no nos preocupáramos, que nuestra salud era lo primero y que buscarían una solución, todo fueron buenas palabras",1_1349,pusimos contacto maria dijo no preocuparamos salud primero buscarian solucion buenas palabras
En septiembre nos enviaron un mail diciendo que nos podían devolver la mitad del dinero que pagamos,1_1349,septiembre enviaron mail diciendo podian devolver mitad dinero pagamos
