text,review_index,text_processed
"El aparcamiento está asegurado, y además gratuito",2008,aparcamiento asegurado ademas gratuito
"En la piscina no hay problema de coger hamacas, el único inconveniente que le veo para mi gusto, es que no cubre en ninguna parte de ninguna de las piscinas",2008,piscina no problema coger hamacas unico inconveniente veo gusto no cubre ninguna parte ninguna piscinas
"Para ir a la playa hay que ir en coche, son 5 minutos",2008,ir playa ir coche 5 minutos
La playa más cercana es una playa estupenda,2008,playa cercana playa estupenda
"En nuestra opinión es un hotel de 3 estrellas, en su día no dudo que fuera de 4, pero ciertas intalaciones están anticuadas y deterioradas por el uso",2008,opinion 3 estrellas dia no dudo 4 ciertas intalaciones anticuadas deterioradas uso
"Ciertos detalles que creemos que podrían mejorar: Prensa gratuita y compartida para los usuarios del hotel, cambiar los manteles cada vez que se utilice una mesa porque sino se come sobre un mantel con manchas o utilizar manteles de papel, del buffet no tenemos críticas pero si podría mejorar, utilizar cartelelitos especificando qué es cada plato, funcionamiento de todos los ascensores y cambio de bombillas fundidas (nos daba la impresión de un hotel a medio gas por el ahorro), dar dos tarjetas de las habitaciones en vez de sólo una",2008,ciertos detalles creemos podrian mejorar prensa gratuita compartida usuarios cambiar manteles cada vez utilice mesa sino come mantel manchas utilizar manteles papel buffet no criticas podria mejorar utilizar cartelelitos especificando cada plato funcionamiento ascensores cambio bombillas fundidas daba impresion medio gas ahorro dar dos tarjetas habitaciones vez solo
"Eso sí, y no por culpa del hotel, hemos venido con un montón de picaduras de mosquitos",2008,no culpa venido monton picaduras mosquitos
"En general, hemos pasado muy buenas vacaciones, y nos llevamos buen recuerdo",2008,general pasado buenas vacaciones llevamos buen recuerdo
Necesita más limpieza,2009,necesita limpieza
"Hola¡ el hotel esta bien situado en una zona tranquila con buenas comunicaciones y unas vistas bonitas de la bahía, pero deja mucho que desear en cuanto a la limpieza ya que las habitaciones la mayoría de los días no hacían más que la cama y reponer el papel higiénico",2009,hola bien situado zona tranquila buenas comunicaciones unas vistas bonitas bahia deja desear cuanto limpieza habitaciones mayoria dias no hacian cama reponer papel higienico
"Había cucarachas entre la comida , los vasos y el resto de menaje sucios",2009,cucarachas comida vasos resto menaje sucios
"Necesita una buena limpieza urgentemente, espero que la hagan porque sino poco a poco terminaran por quedarse sin clientes",2009,necesita buena limpieza urgentemente espero hagan sino terminaran quedarse sin clientes
BUENA UBICACIÓN,2010,buena ubicacion
"Estuvimos alojados en el Hotel Bahía Sur por un campeonato de natación, siempre nos alojamos allí para las competiciones en Cádiz",2010,alojados bahia sur campeonato natacion siempre alojamos alli competiciones cadiz
"Las instalaciones no son nuevas, pero no están mal del todo",2010,instalaciones no nuevas no mal
El buffet muy es muy variado y todo está muy rico,2010,buffet variado rico
El trato es muy bueno en recepción y en el restaurante,2010,trato bueno recepcion restaurante
"Tiene la estación a menos de 5 minutos andando, para ir a Cádiz está genial",2010,estacion menos 5 minutos andando ir cadiz genial
Tiene muy buenas comunicaciones y está muy bien situado,2010,buenas comunicaciones bien situado
Normalito tirando a cutre,2011,normalito tirando cutre
He pasado una sola noche alli porque iba a una boda,2011,pasado sola noche alli iba boda
"El baño necesita reformas, la bañera está desconchada y las camas están hundidas y desvencijadas",2011,bano necesita reformas banera desconchada camas hundidas desvencijadas
El mobiliario también está anticuado,2011,mobiliario anticuado
El personal de recepción muy atento y resolutivo,2011,personal recepcion atento resolutivo
Me resultó un poco caro para una sola noche sin desayuno inluido,2011,resulto caro sola noche sin desayuno inluido
Simplemente barato,2012,simplemente barato
"Es un hotel con Bungalows, en los cuales nos quedamos tres parejas en cada uno de los Bungalows",2012,bungalows cuales quedamos tres parejas cada bungalows
"Son de dos pisos, y su estado es normal tirando a cutrillo",2012,dos pisos normal tirando cutrillo
"Mobiliario un tanto anticuado, pero tampoco lo pagas, La limpieza deja un poco que desear",2012,mobiliario anticuado tampoco pagas limpieza deja desear
El trato muy bueno,2012,trato bueno
"Vamos como diría yo están un poco trasteados, ideales para pasar un par de días entre amigos, nunca lleves a tu novia a estos bungalows",2012,vamos diria trasteados ideales pasar par dias amigos nunca lleves novia bungalows
"Lo de las 4 estrellas se quedan en 2 y media, aunque no se como están las habitaciones individuales",2012,4 estrellas quedan 2 media aunque no habitaciones individuales
"Eso sí, repito, el trato muy amable y si te hace falta algo te atienden al momento",2012,repito trato amable hace falta atienden momento
Le quitaría una estrella,2013,quitaria estrella
"Hotel con una edificación y jardines espectaculares, y muy cercano a la playa",2013,edificacion jardines espectaculares cercano playa
"El buffet mediocre y monótono para un Hotel Barcelo, el horario del buffet no es para españoles, a las 22:05 esta toda la comida recogida, el almuerzo y desayuno idem de lo mismo",2013,buffet mediocre monotono barcelo horario buffet no espanoles 2205 toda comida recogida almuerzo desayuno idem mismo
"El personal atento, especialmente, la señorita María del Mar",2013,personal atento especialmente senorita maria mar
Nuestra habitación era especialmente ruidosa por estar cerca de un ascensor y de la salida y entrada de los carros de limpieza,2013,habitacion especialmente ruidosa cerca ascensor salida entrada carros limpieza
Le sobra 1 estrella,2014,sobra 1 estrella
"Tras pasar un fin de semana de mayo en mp con un bebe de 5 meses esta es mi opinión, al llegar al hotel tras confirmar la reserva en recepcion, esperamos más de 40 min en qué nos diesen la llave de la habitación, nos pareció raro ya que nunca nos había pasado algo así pero se disculparon diciéndonos el trabajo que tenían y estaban desbordados",2014,tras pasar fin semana mayo mp bebe 5 meses opinion llegar tras confirmar reserva recepcion esperamos 40 min diesen llave habitacion parecio raro nunca pasado asi disculparon diciendonos trabajo desbordados
"La habitación , pequeña , más aún yendo con un bebe, ya que la cuna y el carro ocupan 2/3 de la misma",2014,habitacion pequena aun yendo bebe cuna carro ocupan 2 3 misma
"Las camas cómodas, eso si",2014,camas comodas
"La terraza sin buenas vistas pero bien y al baño le hace falta reforma, bastante antiguo tratándose de un hotel de estas caracteristicas",2014,terraza sin buenas vistas bien bano hace falta reforma bastante antiguo tratandose caracteristicas
El wifi en la habitación son 3 eur,2014,wifi habitacion 3 eur
"Las instalaciones decir que la piscina cubierta cierra muy pronto a las 18 , las zonas comunes cuidadas y limpias, el ambiente familiar pero lleno de alemanes y portugueses",2014,instalaciones decir piscina cubierta cierra pronto 18 zonas comunes cuidadas limpias ambiente familiar lleno alemanes portugueses
La comida,2014,comida
"Más variedad y calidad, sobre todo calidad",2014,variedad calidad calidad
El trato del personal amable y educado,2014,trato personal amable educado
"En resumen tras haber estado en varios hoteles de la cadena, sin duda el peor",2014,resumen tras haber varios hoteles cadena sin duda peor
HOTEL MUY TRANQUILO,2015,tranquilo
Estuve a principios de año y estaba toda Isla Cristina muy tranquila y deshabitada,2015,principios ano toda isla cristina tranquila deshabitada
El hotel es un 4* de costa pero mal cuidado,2015,4 costa mal cuidado
Las habitaciones pequeñas y un poco descuidadas pero bien,2015,habitaciones pequenas descuidadas bien
"La comida los 3 primeros días muy bien luego fue decayendo hasta empeorar, el vino el agua no te ponen botellas, tienes que llenar las copas en unos pequeños surtidores",2015,comida 3 primeros dias bien luego decayendo empeorar vino agua no ponen botellas llenar copas pequenos surtidores
El salón de bailes un poco pequeño pero aceptable,2015,salon bailes pequeno aceptable
Allí si no llevas coche estas perdido porque solo hay un autobús a isla canela cada mucho tiempo,2015,alli no llevas coche perdido solo autobus isla canela cada tiempo
"Con coche puedes ir a muchos sitios, Isla cristina, San Antonio (Portugal) y desde allí a todo el Algarve",2015,coche puedes ir sitios isla cristina san antonio portugal alli algarve
En fin que si vas en pareja lo puedes pasar bien,2015,fin vas pareja puedes pasar bien
Correcto,2016,correcto
"Es un hotel atractivo, terrazas y zonas comunes muy cuidadas, aunque se trata de un cuatro estrellas un poco escaso",2016,atractivo terrazas zonas comunes cuidadas aunque trata cuatro estrellas escaso
"Es el típico complejo hotelero de veraneo, habitaciones con vistas al mar, piscinas y primera línea de playa, todo ello en una urbanización dedicada al turismo de sol y playa",2016,tipico complejo hotelero veraneo habitaciones vistas mar piscinas primera linea playa ello urbanizacion dedicada turismo sol playa
"El personal muy amable, coincidimos con algunas excursiones de ancianos y les tenían preparado un recibimiento especial con actuaciones",2016,personal amable coincidimos excursiones ancianos preparado recibimiento especial actuaciones
Quizá lo que menos nos gustó fue el trato y la calidad en el bar,2016,quiza menos gusto trato calidad bar
Un poco decepcionante,2017,decepcionante
"Emos pasado 3 días en familia , la piscina es muy chica para tantas personas por no ablar de las tumbonas que si quieres cojer una te tienes que ir a las 9 de la mañana",2017,emos pasado 3 dias familia piscina chica tantas personas no ablar tumbonas quieres cojer ir 9 manana
La comida siempre la misma y la comida regular tirando a mal ,2017,comida siempre misma comida regular tirando mal
La habitación muy limpia y bebidas primeras marcas es lo único bueno que tiene ,2017,habitacion limpia bebidas primeras marcas unico bueno
"Por qué si ablamos de la animación le dejas al niño y están ablando entre ellos y cuando vuelves al rato están igual en el mismo sitio , y el globo inchable lo ponen después de comer en todo el sol que niño se va a montar a esas horar en conclusión regular",2017,ablamos animacion dejas nino ablando vuelves rato igual mismo sitio globo inchable ponen despues comer sol nino va montar horar conclusion regular
¡Ojo Sres,2018,ojo sres
Directivos del Hotel con la limpieza y olores en el Hotel!,2018,directivos limpieza olores
Mis dos cuñadas y mi mujer nos quisieron sorprender a mi cuñado y a mi con una semanita en Punta Umbría en dicho Hotel,2018,dos cunadas mujer quisieron sorprender cunado semanita punta umbria dicho
